product_line,product_family,model_num,region,plant,order_type,month date,qty_actual,average selling price(M),total_est_actual_trade_values(M)
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2023-12-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2024-01-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2024-02-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2024-03-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2024-04-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2024-06-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2024-07-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2024-08-01,3,0.066446395,0.199339186
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2024-10-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2024-11-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2024-12-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2025-01-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2025-02-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2025-03-01,3,0.066446395,0.199339186
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2025-04-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2025-05-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2025-07-01,3,0.066446395,0.199339186
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2025-08-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2025-09-01,4,0.066446395,0.265785581
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2025-11-01,4,0.066446395,0.265785581
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2025-12-01,5,0.066446395,0.332231976
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2026-01-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2026-03-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2026-04-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2026-05-01,3,0.066446395,0.199339186
XA,Advanteon-RUO,2010133,GCFO,R811,Trade Orders,2026-06-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,SG10,Trade Orders,2022-01-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010133,GCFO,SG10,Trade Orders,2022-04-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,SG10,Trade Orders,2022-05-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010133,GCFO,SG10,Trade Orders,2022-06-01,3,0.066446395,0.199339186
XA,Advanteon-RUO,2010133,GCFO,SG10,Trade Orders,2026-02-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,SG10,Trade Orders,2026-03-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133,GCFO,SG10,Trade Orders,2026-04-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133S,AFO,2810,Trade Orders,2024-02-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010133S,AFO,2810,Trade Orders,2025-10-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010133S,AFO,2810,Trade Orders,2026-01-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010133S,AFO,2810,Trade Orders,2026-03-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010133S,AFO,2810,Trade Orders,2026-04-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010133S,APAC,SG10,Trade Orders,2024-05-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010133S,GCFO,SG10,ZSD1,2024-05-01,1,0.066446395,
XA,Advanteon-RUO,2010133S,GCFO,SG10,Trade Orders,2024-03-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133S,GCFO,SG10,Trade Orders,2024-04-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133S,GCFO,SG10,Trade Orders,2024-07-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133S,GCFO,SG10,Trade Orders,2024-09-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133S,GCFO,SG10,Trade Orders,2025-03-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010133S,GCFO,SG10,Trade Orders,2025-04-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010133S,GCFO,SG10,Trade Orders,2025-06-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133S,GCFO,SG10,Trade Orders,2025-08-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010133S,GCFO,SG10,Trade Orders,2025-11-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010133S,GCFO,SG10,Trade Orders,2026-03-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010133S,GCFO,SG10,Trade Orders,2026-04-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010135,EMEA,B410,Trade Orders,2021-12-01,1,0.109179794,0.109179794
XA,Advanteon-RUO,2010135,GCFO,R811,Trade Orders,2021-07-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010135S,AFO,2810,ZSD1,2022-04-01,1,0.108932005,
XA,Advanteon-RUO,2010135S,AFO,2810,Trade Orders,2021-04-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010135S,AFO,2810,Trade Orders,2022-03-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010135S,AFO,2810,Trade Orders,2024-04-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010135S,AFO,2810,Trade Orders,2025-05-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010135S,GCFO,SG10,Trade Orders,2023-05-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010135S,GCFO,SG10,Trade Orders,2024-12-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010136,AFO,2810,Trade Orders,2023-04-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010136,EMEA,B410,Trade Orders,2022-01-01,1,0.109179794,0.109179794
XA,Advanteon-RUO,2010138,AFO,2810,Trade Orders,2023-08-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010138,AFO,2810,Trade Orders,2023-09-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010138,AFO,2810,Trade Orders,2023-12-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010138,AFO,2810,Trade Orders,2024-11-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010139,APAC,SG10,Trade Orders,2022-09-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010139,EMEA,B410,ZSD2,2026-03-01,1,0.109179794,
XA,Advanteon-RUO,2010139,GCFO,R811,ZGIO,2022-10-01,1,0.066446395,
XA,Advanteon-RUO,2010139,GCFO,R811,Trade Orders,2026-01-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010240,APAC,SG10,Trade Orders,2024-05-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010242,EMEA,B410,Trade Orders,2023-11-01,1,0.109179794,0.109179794
XA,Advanteon-RUO,2010243,AFO,2810,Trade Orders,2022-06-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010243,APAC,AY10,Trade Orders,2021-12-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010243,APAC,SG10,Trade Orders,2022-05-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010243,APAC,SG10,Trade Orders,2022-09-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010243,APAC,SG10,Trade Orders,2023-04-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010243,APAC,SG10,Trade Orders,2023-11-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010243,APAC,SG10,Trade Orders,2025-05-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010243,GCFO,SG10,Trade Orders,2024-06-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010244,APAC,SG10,Trade Orders,2023-01-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010245,GCFO,R811,Trade Orders,2021-05-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010245,GCFO,R811,Trade Orders,2021-10-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010245,GCFO,R811,Trade Orders,2021-11-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010245,GCFO,R811,Trade Orders,2022-01-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010245,GCFO,R811,Trade Orders,2022-07-01,2,0.066446395,0.13289279
XA,Advanteon-RUO,2010245,GCFO,R811,Trade Orders,2022-09-01,5,0.066446395,0.332231976
XA,Advanteon-RUO,2010245,GCFO,R811,Trade Orders,2022-10-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010245,GCFO,R811,Trade Orders,2023-02-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010245,GCFO,R811,Trade Orders,2023-03-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010245,GCFO,R811,Trade Orders,2023-06-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010245,GCFO,SG10,Trade Orders,2022-05-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010245S,AFO,2810,Trade Orders,2024-03-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010246,AFO,2810,Trade Orders,2024-04-01,1,0.108932005,0.108932005
XA,Advanteon-RUO,2010248,APAC,SG10,Trade Orders,2023-09-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010248,APAC,SG10,Trade Orders,2024-01-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010248,APAC,SG10,Trade Orders,2024-05-01,1,0.080704964,0.080704964
XA,Advanteon-RUO,2010249,EMEA,B410,Trade Orders,2022-01-01,1,0.109179794,0.109179794
XA,Advanteon-RUO,2010249,EMEA,B410,Trade Orders,2023-07-01,2,0.109179794,0.218359587
XA,Advanteon-RUO,2010249,EMEA,B410,Trade Orders,2025-09-01,2,0.109179794,0.218359587
XA,Advanteon-RUO,2010249,GCFO,R811,Trade Orders,2021-08-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010249,GCFO,R811,Trade Orders,2022-01-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010249,GCFO,R811,Trade Orders,2022-06-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010249,GCFO,R811,Trade Orders,2024-01-01,1,0.066446395,0.066446395
XA,Advanteon-RUO,2010251,APAC,SG10,ZSD2,2023-06-01,1,0.080704964,
XA,Advanteon-RUO,2010251,APAC,SG10,Trade Orders,2023-01-01,1,0.080704964,0.080704964
XA,Cardio,6416993001,AFO,2810,ZC1,2024-02-01,1,0.040657295,
XA,Cardio,6416993001,EMEA,B410,Trade Orders,2023-10-01,1,0.040657295,0.040657295
XA,Cardio,6416993001,GCFO,R811,Trade Orders,2024-10-01,1,0.040657295,0.040657295
XA,Cardio,6417019001,AFO,2810,ZC1,2024-02-01,1,0.040657295,
XA,Cardio,6417019001,AFO,2810,Trade Orders,2026-03-01,1,0.040657295,0.040657295
XA,Cardio,6417019001,EMEA,B410,Trade Orders,2023-10-01,1,0.040657295,0.040657295
XA,Cardio,6417019001,GCFO,R811,Trade Orders,2024-10-01,1,0.040657295,0.040657295
XA,CardioECR,380601180,AFO,2810,ZC1,2023-08-01,1,0.04953475,
XA,CardioECR,380601180,AFO,2810,ZC1,2024-08-01,1,0.04953475,
XA,CardioECR,380601180,AFO,2810,ZC1,2025-08-01,1,0.04953475,
XA,CardioECR,380601180,AFO,2810,ZC1,2025-09-01,1,0.04953475,
XA,CardioECR,380601180,AFO,2810,Trade Orders,2022-02-01,1,0.04953475,0.04953475
XA,CardioECR,380601180,AFO,2810,Trade Orders,2022-12-01,1,0.04953475,0.04953475
XA,CardioECR,380601180,AFO,2810,Trade Orders,2023-03-01,1,0.04953475,0.04953475
XA,CardioECR,380601180,AFO,2810,Trade Orders,2024-05-01,2,0.04953475,0.0990695
XA,CardioECR,380601180,AFO,2810,Trade Orders,2025-07-01,1,0.04953475,0.04953475
XA,CardioECR,380601180,AFO,2810,Trade Orders,2025-09-01,1,0.04953475,0.04953475
XA,CardioECR,380601180,AFO,2810,Trade Orders,2025-11-01,1,0.04953475,0.04953475
XA,CardioECR,380601180,APAC,AY10,Trade Orders,2021-02-01,1,0.036323315,0.036323315
XA,CardioECR,380601180,APAC,SG10,ZC1,2021-11-01,1,0.036323315,
XA,CardioECR,380601180,APAC,SG10,ZC1,2022-05-01,3,0.036323315,
XA,CardioECR,380601180,APAC,SG10,ZC1,2023-01-01,1,0.036323315,
XA,CardioECR,380601180,APAC,SG10,Trade Orders,2020-12-01,1,0.036323315,0.036323315
XA,CardioECR,380601180,APAC,SG10,Trade Orders,2023-11-01,1,0.036323315,0.036323315
XA,CardioECR,380601180,APAC,SG10,Trade Orders,2024-08-01,1,0.036323315,0.036323315
XA,CardioECR,380601180,EMEA,B410,ZC1,2022-12-01,1,0.048032145,
XA,CardioECR,380601180,EMEA,B410,ZC1,2024-10-01,1,0.048032145,
XA,CardioECR,380601180,EMEA,B410,Trade Orders,2021-06-01,1,0.048032145,0.048032145
XA,CardioECR,380601180,EMEA,B410,Trade Orders,2021-08-01,1,0.048032145,0.048032145
XA,CardioECR,380601180,EMEA,B410,Trade Orders,2021-11-01,1,0.048032145,0.048032145
XA,CardioECR,380601180,EMEA,B410,Trade Orders,2022-02-01,1,0.048032145,0.048032145
XA,CardioECR,380601180,EMEA,B410,Trade Orders,2024-06-01,1,0.048032145,0.048032145
XA,CardioECR,380601180,EMEA,B410,Trade Orders,2026-02-01,1,0.048032145,0.048032145
XA,CardioECR,380601180,GCFO,R811,Trade Orders,2020-10-01,1,0.055439788,0.055439788
XA,CardioECR,380601180,GCFO,R811,Trade Orders,2023-02-01,1,0.055439788,0.055439788
XA,CardioECR,380601180,GCFO,R811,Trade Orders,2024-09-01,1,0.055439788,0.055439788
XA,CardioECR,380601190,AFO,2810,ZC1,2023-08-01,1,0.04953475,
XA,CardioECR,380601190,AFO,2810,ZC1,2024-08-01,1,0.04953475,
XA,CardioECR,380601190,AFO,2810,ZC1,2025-08-01,1,0.04953475,
XA,CardioECR,380601190,AFO,2810,ZC1,2025-09-01,1,0.04953475,
XA,CardioECR,380601190,AFO,2810,Trade Orders,2022-02-01,1,0.04953475,0.04953475
XA,CardioECR,380601190,AFO,2810,Trade Orders,2022-12-01,1,0.04953475,0.04953475
XA,CardioECR,380601190,AFO,2810,Trade Orders,2023-03-01,1,0.04953475,0.04953475
XA,CardioECR,380601190,AFO,2810,Trade Orders,2024-05-01,2,0.04953475,0.0990695
XA,CardioECR,380601190,AFO,2810,Trade Orders,2025-07-01,1,0.04953475,0.04953475
XA,CardioECR,380601190,AFO,2810,Trade Orders,2025-09-01,1,0.04953475,0.04953475
XA,CardioECR,380601190,AFO,2810,Trade Orders,2025-11-01,1,0.04953475,0.04953475
XA,CardioECR,380601190,APAC,AY10,ZSD1,2021-03-01,1,0.036323315,
XA,CardioECR,380601190,APAC,AY10,Trade Orders,2021-02-01,1,0.036323315,0.036323315
XA,CardioECR,380601190,APAC,AY10,Trade Orders,2022-05-01,1,0.036323315,0.036323315
XA,CardioECR,380601190,APAC,SG10,ZC1,2021-11-01,1,0.036323315,
XA,CardioECR,380601190,APAC,SG10,ZC1,2022-05-01,3,0.036323315,
XA,CardioECR,380601190,APAC,SG10,ZC1,2023-01-01,1,0.036323315,
XA,CardioECR,380601190,APAC,SG10,Trade Orders,2020-12-01,1,0.036323315,0.036323315
XA,CardioECR,380601190,APAC,SG10,Trade Orders,2023-11-01,1,0.036323315,0.036323315
XA,CardioECR,380601190,APAC,SG10,Trade Orders,2024-08-01,1,0.036323315,0.036323315
XA,CardioECR,380601190,EMEA,B410,ZC1,2022-12-01,1,0.048032145,
XA,CardioECR,380601190,EMEA,B410,ZC1,2024-10-01,1,0.048032145,
XA,CardioECR,380601190,EMEA,B410,Trade Orders,2021-06-01,1,0.048032145,0.048032145
XA,CardioECR,380601190,EMEA,B410,Trade Orders,2021-08-01,1,0.048032145,0.048032145
XA,CardioECR,380601190,EMEA,B410,Trade Orders,2021-11-01,1,0.048032145,0.048032145
XA,CardioECR,380601190,EMEA,B410,Trade Orders,2022-02-01,1,0.048032145,0.048032145
XA,CardioECR,380601190,EMEA,B410,Trade Orders,2024-06-01,1,0.048032145,0.048032145
XA,CardioECR,380601190,EMEA,B410,Trade Orders,2026-02-01,1,0.048032145,0.048032145
XA,CardioECR,380601190,GCFO,R811,Trade Orders,2020-10-01,1,0.055439788,0.055439788
XA,CardioECR,380601190,GCFO,R811,Trade Orders,2023-02-01,1,0.055439788,0.055439788
XA,CardioECR,380601190,GCFO,R811,Trade Orders,2024-08-01,1,0.055439788,0.055439788
XA,DP,380601320,GCFO,R811,Trade Orders,2020-11-01,2,0.047771068,0.095542136
XA,DP,380601320,GCFO,R811,Trade Orders,2021-08-01,1,0.047771068,0.047771068
XA,DP,380601320,GCFO,R811,Trade Orders,2021-11-01,1,0.047771068,0.047771068
XA,DP,380601320,GCFO,R811,Trade Orders,2022-02-01,1,0.047771068,0.047771068
XA,DP,380601320,GCFO,R811,Trade Orders,2022-05-01,2,0.047771068,0.095542136
XA,DP,380601320,GCFO,R811,Trade Orders,2022-09-01,2,0.047771068,0.095542136
XA,DP,380601320,GCFO,R811,Trade Orders,2022-11-01,2,0.047771068,0.095542136
XA,DP,380601320,GCFO,R811,Trade Orders,2023-02-01,1,0.047771068,0.047771068
XA,DP,380601320,GCFO,R811,Trade Orders,2023-04-01,1,0.047771068,0.047771068
XA,DP,380601320,GCFO,R811,Trade Orders,2023-12-01,1,0.047771068,0.047771068
XA,DP,380601320,GCFO,R811,Trade Orders,2024-04-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2020-11-01,7,0.047771068,0.334397476
XA,DP,380601320S,GCFO,SG10,Trade Orders,2021-01-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2021-05-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2021-10-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2022-02-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2022-03-01,3,0.047771068,0.143313204
XA,DP,380601320S,GCFO,SG10,Trade Orders,2022-06-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2022-09-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2022-10-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2023-01-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2023-02-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2023-03-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2024-01-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2025-10-01,1,0.047771068,0.047771068
XA,DP,380601320S,GCFO,SG10,Trade Orders,2025-11-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2021-03-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2021-10-01,2,0.047771068,0.095542136
XA,DP,380601340,GCFO,R811,Trade Orders,2021-11-01,2,0.047771068,0.095542136
XA,DP,380601340,GCFO,R811,Trade Orders,2021-12-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2022-09-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2022-12-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2023-02-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2023-03-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2023-06-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2023-12-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2024-02-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2024-07-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2024-09-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2024-10-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2025-12-01,1,0.047771068,0.047771068
XA,DP,380601340,GCFO,R811,Trade Orders,2026-04-01,1,0.047771068,0.047771068
XA,DP,380601340S,GCFO,SG10,Trade Orders,2020-11-01,1,0.047771068,0.047771068
XA,DP,380601340S,GCFO,SG10,Trade Orders,2021-06-01,1,0.047771068,0.047771068
XA,DP,380601340S,GCFO,SG10,Trade Orders,2023-02-01,1,0.047771068,0.047771068
XA,DP,380601340S,GCFO,SG10,Trade Orders,2023-03-01,1,0.047771068,0.047771068
XA,DP,380601340S,GCFO,SG10,Trade Orders,2023-04-01,1,0.047771068,0.047771068
XA,DP,380601340S,GCFO,SG10,Trade Orders,2024-02-01,1,0.047771068,0.047771068
XA,DP,380601340S,GCFO,SG10,Trade Orders,2025-09-01,1,0.047771068,0.047771068
XA,DP,5469759001,AFO,2810,ZC1,2020-12-01,1,0.043421623,
XA,DP,5469759001,AFO,2810,Trade Orders,2020-11-01,2,0.043421623,0.086843246
XA,DP,5469759001,AFO,2810,Trade Orders,2021-01-01,1,0.043421623,0.043421623
XA,DP,5469759001,AFO,2810,Trade Orders,2022-11-01,3,0.043421623,0.130264869
XA,DP,5469759001,APAC,AY10,Trade Orders,2020-11-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,AY10,Trade Orders,2021-02-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,AY10,Trade Orders,2021-04-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,AY10,Trade Orders,2021-08-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,AY10,Trade Orders,2022-01-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,AY10,Trade Orders,2023-02-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,AY10,Trade Orders,2023-07-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,AY10,Trade Orders,2023-09-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,B410,ZC1,2026-03-01,1,0.045156591,
XA,DP,5469759001,APAC,SG10,Trade Orders,2021-07-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,SG10,Trade Orders,2021-10-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,SG10,Trade Orders,2022-01-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,SG10,Trade Orders,2022-11-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,SG10,Trade Orders,2023-04-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,SG10,Trade Orders,2024-04-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,SG10,Trade Orders,2024-05-01,1,0.045156591,0.045156591
XA,DP,5469759001,APAC,SG10,Trade Orders,2025-11-01,1,0.045156591,0.045156591
XA,DP,5469759001,EMEA,B410,ZC1,2022-10-01,2,0.045141846,
XA,DP,5469759001,EMEA,B410,ZC1,2022-12-01,1,0.045141846,
XA,DP,5469759001,EMEA,B410,ZC1,2023-07-01,1,0.045141846,
XA,DP,5469759001,EMEA,B410,ZC1,2023-08-01,1,0.045141846,
XA,DP,5469759001,EMEA,B410,ZC1,2023-10-01,1,0.045141846,
XA,DP,5469759001,EMEA,B410,ZC1,2025-03-01,1,0.045141846,
XA,DP,5469759001,EMEA,B410,ZC1,2025-04-01,1,0.045141846,
XA,DP,5469759001,EMEA,B410,ZC1,2025-10-01,2,0.045141846,
XA,DP,5469759001,EMEA,B410,ZC1,2025-12-01,1,0.045141846,
XA,DP,5469759001,EMEA,B410,ZC1,2026-02-01,1,0.045141846,
XA,DP,5469759001,EMEA,B410,Trade Orders,2020-09-01,3,0.045141846,0.135425538
XA,DP,5469759001,EMEA,B410,Trade Orders,2020-11-01,3,0.045141846,0.135425538
XA,DP,5469759001,EMEA,B410,Trade Orders,2021-01-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2021-02-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2021-03-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2021-04-01,2,0.045141846,0.090283692
XA,DP,5469759001,EMEA,B410,Trade Orders,2021-05-01,2,0.045141846,0.090283692
XA,DP,5469759001,EMEA,B410,Trade Orders,2021-11-01,2,0.045141846,0.090283692
XA,DP,5469759001,EMEA,B410,Trade Orders,2021-12-01,3,0.045141846,0.135425538
XA,DP,5469759001,EMEA,B410,Trade Orders,2022-06-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2022-07-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2022-08-01,2,0.045141846,0.090283692
XA,DP,5469759001,EMEA,B410,Trade Orders,2022-09-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2022-10-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2022-11-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2022-12-01,3,0.045141846,0.135425538
XA,DP,5469759001,EMEA,B410,Trade Orders,2023-01-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2023-03-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2023-04-01,2,0.045141846,0.090283692
XA,DP,5469759001,EMEA,B410,Trade Orders,2023-06-01,2,0.045141846,0.090283692
XA,DP,5469759001,EMEA,B410,Trade Orders,2023-07-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2023-10-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2023-11-01,2,0.045141846,0.090283692
XA,DP,5469759001,EMEA,B410,Trade Orders,2024-02-01,2,0.045141846,0.090283692
XA,DP,5469759001,EMEA,B410,Trade Orders,2024-04-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2024-07-01,2,0.045141846,0.090283692
XA,DP,5469759001,EMEA,B410,Trade Orders,2024-08-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2024-10-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2024-11-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2025-04-01,4,0.045141846,0.180567384
XA,DP,5469759001,EMEA,B410,Trade Orders,2025-06-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2025-07-01,1,0.045141846,0.045141846
XA,DP,5469759001,EMEA,B410,Trade Orders,2025-08-01,1,0.045141846,0.045141846
